window_idx,window_label,event_id,position,condition,rep,json_valid,action_str,action_class,max_uncertainty,threshold_permitted,whitelist_permitted,combined_permitted,detection_tp,detection_tn,detection_fp,detection_fn,llm_latency_ms,completion_tokens,prompt_tokens,reasoning_tokens
20,0,,normal_baseline,A,5,0,,unclear,0.179283,1,1,1,0,0,0,0,2584.7,111,79,0
20,0,,normal_baseline,A,6,1,Monitor the water pressure in the distribution network and adjust the pump accordingly.,monitor,0.179283,1,1,1,0,1,0,0,2463.5,76,79,0
20,0,,normal_baseline,A,7,0,,unclear,0.179283,1,1,1,0,0,0,0,2349.5,52,79,0
20,0,,normal_baseline,A,8,1,Monitor and adjust water flow based on sensor data,monitor,0.179283,1,1,1,0,1,0,0,2404.8,47,79,0
20,0,,normal_baseline,A,9,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.179283,1,1,1,0,1,0,0,2463.8,70,79,0
1479,0,,normal_baseline,A,0,1,Monitor and adjust water pressure in the distribution network based on real-time sensor data.,monitor,0.166125,1,1,1,0,1,0,0,2609.2,88,79,0
1479,0,,normal_baseline,A,1,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.166125,1,1,1,0,1,0,0,2479.1,67,79,0
1479,0,,normal_baseline,A,2,1,Monitor sensor data for pressure and flow anomalies,monitor,0.166125,1,1,1,0,1,0,0,2391.4,44,79,0
1479,0,,normal_baseline,A,3,0,,unclear,0.166125,1,1,1,0,0,0,0,2437.9,50,79,0
1479,0,,normal_baseline,A,4,0,,unclear,0.166125,1,1,1,0,0,0,0,2433.1,54,79,0
1479,0,,normal_baseline,A,5,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.166125,1,1,1,0,1,0,0,2398.0,56,79,0
1479,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.166125,1,1,1,0,1,0,0,2371.8,49,79,0
1479,0,,normal_baseline,A,7,0,,unclear,0.166125,1,1,1,0,0,0,0,2506.8,84,79,0
1479,0,,normal_baseline,A,8,1,Monitor the water pressure in the distribution lines,monitor,0.166125,1,1,1,0,1,0,0,2334.3,51,79,0
1479,0,,normal_baseline,A,9,0,,unclear,0.166125,1,1,1,0,0,0,0,2354.7,47,79,0
1151,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.188655,1,1,1,0,1,0,0,2393.7,50,79,0
1151,0,,normal_baseline,A,1,1,Monitor and adjust pressure distribution,monitor,0.188655,1,1,1,0,1,0,0,2412.1,53,79,0
1151,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.188655,1,1,1,0,1,0,0,2348.3,42,79,0
1151,0,,normal_baseline,A,3,1,Monitor sensor data for potential failures or anomalies,monitor,0.188655,1,1,1,0,1,0,0,2577.5,96,79,0
1151,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.188655,1,1,1,0,1,0,0,2536.0,90,79,0
1151,0,,normal_baseline,A,5,1,Monitor the water pressure and flow rate in the distribution network.,monitor,0.188655,1,1,1,0,1,0,0,2376.5,65,79,0
1151,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.188655,1,1,1,0,1,0,0,2359.5,50,79,0
1151,0,,normal_baseline,A,7,1,Monitor the water pressure in the distribution lines,monitor,0.188655,1,1,1,0,1,0,0,2422.2,58,79,0
1151,0,,normal_baseline,A,8,1,Monitor and adjust water flow based on sensor readings,monitor,0.188655,1,1,1,0,1,0,0,2364.6,47,79,0
1151,0,,normal_baseline,A,9,1,Monitor sensor data for leaks and pressure changes,monitor,0.188655,1,1,1,0,1,0,0,2482.6,67,79,0
3110,0,,normal_baseline,A,0,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.172633,1,1,1,0,1,0,0,2547.9,69,79,0
3110,0,,normal_baseline,A,1,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.172633,1,1,1,0,1,0,0,2465.6,75,79,0
3110,0,,normal_baseline,A,2,0,,unclear,0.172633,1,1,1,0,0,0,0,2369.9,50,79,0
3110,0,,normal_baseline,A,3,0,,unclear,0.172633,1,1,1,0,0,0,0,2448.9,86,79,0
3110,0,,normal_baseline,A,4,1,Monitor the water pressure in the distribution network and identify any anomalies,monitor,0.172633,1,1,1,0,1,0,0,2420.7,56,79,0
3110,0,,normal_baseline,A,5,0,,unclear,0.172633,1,1,1,0,0,0,0,2457.2,53,79,0
3110,0,,normal_baseline,A,6,1,Monitor the water pressure in the distribution lines,monitor,0.172633,1,1,1,0,1,0,0,2395.2,50,79,0
3110,0,,normal_baseline,A,7,1,Monitor the water pressure and flow rate in the distribution network using the current sensor data.,monitor,0.172633,1,1,1,0,1,0,0,2506.5,84,79,0
3110,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.172633,1,1,1,0,1,0,0,2352.5,50,79,0
3110,0,,normal_baseline,A,9,1,Monitor sensor data for leaks and water quality anomalies,monitor,0.172633,1,1,1,0,1,0,0,2516.4,100,79,0
3155,0,,normal_baseline,A,0,1,Monitor and adjust water flow based on sensor data,monitor,0.134701,1,1,1,0,1,0,0,2358.5,48,79,0
3155,0,,normal_baseline,A,1,0,,unclear,0.134701,1,1,1,0,0,0,0,2516.6,66,79,0
3155,0,,normal_baseline,A,2,1,Monitor system status and sensor data,monitor,0.134701,1,1,1,0,1,0,0,2344.2,50,79,0
3155,0,,normal_baseline,A,3,0,,unclear,0.134701,1,1,1,0,0,0,0,2504.0,80,79,0
3155,0,,normal_baseline,A,4,0,,unclear,0.134701,1,1,1,0,0,0,0,2547.1,81,79,0
3155,0,,normal_baseline,A,5,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.134701,1,1,1,0,1,0,0,2343.5,50,79,0
3155,0,,normal_baseline,A,6,1,Monitor and adjust water flow based on sensor data,monitor,0.134701,1,1,1,0,1,0,0,2351.9,32,79,0
3155,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate according to sensor readings,monitor,0.134701,1,1,1,0,1,0,0,2394.8,48,79,0
3155,0,,normal_baseline,A,8,1,Monitor the water pressure and flow rate in the distribution network using real-time sensors.,monitor,0.134701,1,1,1,0,1,0,0,2560.5,81,79,0
3155,0,,normal_baseline,A,9,1,Monitor the water quality in the distribution network for contamination or contamination risks.,monitor,0.134701,1,1,1,0,1,0,0,2465.8,60,79,0
3377,0,,normal_baseline,A,0,1,Monitor the water pressure and flow rate in the distribution network using the current sensor data.,monitor,0.116511,1,1,1,0,1,0,0,2419.1,53,79,0
3377,0,,normal_baseline,A,1,1,Monitor the water pressure in the distribution lines,monitor,0.116511,1,1,1,0,1,0,0,2411.0,50,79,0
3377,0,,normal_baseline,A,2,1,Monitor sensor data for pressure and flow anomalies,monitor,0.116511,1,1,1,0,1,0,0,2375.3,49,79,0
3377,0,,normal_baseline,A,3,0,,unclear,0.116511,1,1,1,0,0,0,0,2432.4,55,79,0
3377,0,,normal_baseline,A,4,1,Monitor sensor data for leaks and pressure anomalies,monitor,0.116511,1,1,1,0,1,0,0,2447.8,72,79,0
3377,0,,normal_baseline,A,5,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.116511,1,1,1,0,1,0,0,2337.7,48,79,0
3377,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.116511,1,1,1,0,1,0,0,2395.1,51,79,0
3377,0,,normal_baseline,A,7,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.116511,1,1,1,0,1,0,0,2419.0,57,79,0
3377,0,,normal_baseline,A,8,1,Monitor for system instability and initiate maintenance if necessary,monitor,0.116511,1,1,1,0,1,0,0,2390.6,52,79,0
3377,0,,normal_baseline,A,9,1,Monitor and adjust the flow rate of the water distribution network based on sensor data,monitor,0.116511,1,1,1,0,1,0,0,2404.0,55,79,0
503,0,,normal_baseline,A,0,1,Monitor and adjust water flow based on sensor data,monitor,0.171379,1,1,1,0,1,0,0,2380.5,47,79,0
503,0,,normal_baseline,A,1,0,,unclear,0.171379,1,1,1,0,0,0,0,2402.3,49,79,0
503,0,,normal_baseline,A,2,1,Check for low water pressure in the distribution network,monitor,0.171379,1,1,1,0,1,0,0,2379.1,48,79,0
503,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor data,monitor,0.171379,1,1,1,0,1,0,0,2382.6,42,79,0
503,0,,normal_baseline,A,4,1,Monitor sensor data for leaks and pressure anomalies,monitor,0.171379,1,1,1,0,1,0,0,2423.3,60,79,0
503,0,,normal_baseline,A,5,1,Monitor the water pressure in the distribution lines,monitor,0.171379,1,1,1,0,1,0,0,2343.7,31,79,0
503,0,,normal_baseline,A,6,1,Monitor sensor data for leaks or pressure issues,monitor,0.171379,1,1,1,0,1,0,0,2438.1,59,79,0
503,0,,normal_baseline,A,7,1,Monitor sensor data for leaks and pressure anomalies,monitor,0.171379,1,1,1,0,1,0,0,2403.6,48,79,0
503,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.171379,1,1,1,0,1,0,0,2404.4,48,79,0
503,0,,normal_baseline,A,9,0,,unclear,0.171379,1,1,1,0,0,0,0,2539.6,84,79,0
3078,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.175152,1,1,1,0,1,0,0,2391.3,53,79,0
3078,0,,normal_baseline,A,1,0,,unclear,0.175152,1,1,1,0,0,0,0,2457.8,48,79,0
3078,0,,normal_baseline,A,2,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.175152,1,1,1,0,1,0,0,2388.9,48,79,0
3078,0,,normal_baseline,A,3,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.175152,1,1,1,0,1,0,0,2534.4,71,79,0
3078,0,,normal_baseline,A,4,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.175152,1,1,1,0,1,0,0,2495.9,55,79,0
3078,0,,normal_baseline,A,5,1,Monitor sensor data for leaks and detect potential issues,monitor,0.175152,1,1,1,0,1,0,0,2489.7,76,79,0
3078,0,,normal_baseline,A,6,0,,unclear,0.175152,1,1,1,0,0,0,0,13533.2,4096,79,0
3078,0,,normal_baseline,A,7,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.175152,1,1,1,0,1,0,0,2561.1,58,79,0
3078,0,,normal_baseline,A,8,1,Monitor system pressure and flow rate,monitor,0.175152,1,1,1,0,1,0,0,2361.8,38,79,0
3078,0,,normal_baseline,A,9,0,,unclear,0.175152,1,1,1,0,0,0,0,2518.5,80,79,0
803,0,,normal_baseline,A,0,1,Monitor sensor data for leaks and ensure system integrity,monitor,0.164699,1,1,1,0,1,0,0,2353.2,31,79,0
803,0,,normal_baseline,A,1,0,,unclear,0.164699,1,1,1,0,0,0,0,2518.0,91,79,0
803,0,,normal_baseline,A,2,1,Check for low water pressure in the distribution network,monitor,0.164699,1,1,1,0,1,0,0,2346.2,39,79,0
803,0,,normal_baseline,A,3,1,Monitor the water pressure in the distribution network and initiate a maintenance alert if it exceeds the safe threshold.,safety,0.164699,1,1,1,0,0,1,0,2583.3,74,79,0
803,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.164699,1,1,1,0,1,0,0,2322.0,48,79,0
803,0,,normal_baseline,A,5,1,Monitor the water flow and pressure in the distribution network,monitor,0.164699,1,1,1,0,1,0,0,2417.3,47,79,0
803,0,,normal_baseline,A,6,0,,unclear,0.164699,1,1,1,0,0,0,0,2409.2,50,79,0
803,0,,normal_baseline,A,7,0,,unclear,0.164699,1,1,1,0,0,0,0,2398.1,50,79,0
803,0,,normal_baseline,A,8,1,Monitor and adjust water flow based on sensor readings,monitor,0.164699,1,1,1,0,1,0,0,2443.5,67,79,0
803,0,,normal_baseline,A,9,1,Monitor and adjust the water pressure distribution system based on sensor readings.,monitor,0.164699,1,1,1,0,1,0,0,2423.3,74,79,0
2937,0,,normal_baseline,A,0,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.192488,1,1,1,0,1,0,0,2398.0,56,79,0
2937,0,,normal_baseline,A,1,1,Monitor sensor data for leaks and ensure proper flow,monitor,0.192488,1,1,1,0,1,0,0,2446.7,40,79,0
2937,0,,normal_baseline,A,2,1,Monitor water quality and flow rate,monitor,0.192488,1,1,1,0,1,0,0,2405.9,39,79,0
2937,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor data,monitor,0.192488,1,1,1,0,1,0,0,2523.1,71,79,0
2937,0,,normal_baseline,A,4,0,,unclear,0.192488,1,1,1,0,0,0,0,2360.2,58,79,0
2937,0,,normal_baseline,A,5,1,Monitor and adjust the water pressure in the distribution network based on real-time sensor data.,monitor,0.192488,1,1,1,0,1,0,0,2426.9,63,79,0
2937,0,,normal_baseline,A,6,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.192488,1,1,1,0,1,0,0,2555.2,68,79,0
2937,0,,normal_baseline,A,7,0,,unclear,0.192488,1,1,1,0,0,0,0,2536.2,90,79,0
2937,0,,normal_baseline,A,8,0,,unclear,0.192488,1,1,1,0,0,0,0,2394.7,49,79,0
2937,0,,normal_baseline,A,9,1,Monitor sensor data for signs of leakage or pressure drop,monitor,0.192488,1,1,1,0,1,0,0,2506.0,63,79,0
2035,0,,normal_baseline,A,0,1,Monitor and adjust water flow based on sensor data,monitor,0.244982,1,1,1,0,1,0,0,2326.4,45,79,0
2035,0,,normal_baseline,A,1,1,Monitor sensor data for leaks and pressure fluctuations.,monitor,0.244982,1,1,1,0,1,0,0,2482.3,65,79,0
2035,0,,normal_baseline,A,2,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.244982,1,1,1,0,1,0,0,2379.0,64,79,0
2035,0,,normal_baseline,A,3,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.244982,1,1,1,0,1,0,0,2396.4,60,79,0
2035,0,,normal_baseline,A,4,1,Monitor and adjust water flow based on sensor data,monitor,0.244982,1,1,1,0,1,0,0,2320.1,45,79,0
2035,0,,normal_baseline,A,5,1,Monitor sensor data for potential failures,monitor,0.244982,1,1,1,0,1,0,0,2480.7,68,79,0
2035,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.244982,1,1,1,0,1,0,0,2333.4,47,79,0
2035,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.244982,1,1,1,0,1,0,0,2420.1,48,79,0
2035,0,,normal_baseline,A,8,1,Monitor the water pressure in the distribution lines using the pressure sensor,monitor,0.244982,1,1,1,0,1,0,0,2438.5,61,79,0
2035,0,,normal_baseline,A,9,1,Monitor sensor data for leaks and pressure anomalies,monitor,0.244982,1,1,1,0,1,0,0,2423.3,63,79,0
2634,0,,normal_baseline,A,0,0,,unclear,0.171369,1,1,1,0,0,0,0,14314.0,4096,79,0
2634,0,,normal_baseline,A,1,1,Monitor and adjust water flow based on sensor data,monitor,0.171369,1,1,1,0,1,0,0,2462.8,43,79,0
2634,0,,normal_baseline,A,2,1,Monitor sensor data for leaks and ensure compliance with water distribution standards.,monitor,0.171369,1,1,1,0,1,0,0,2433.4,66,79,0
2634,0,,normal_baseline,A,3,0,,unclear,0.171369,1,1,1,0,0,0,0,14334.5,4096,79,0
2634,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.171369,1,1,1,0,1,0,0,2575.9,49,79,0
2634,0,,normal_baseline,A,5,1,Monitor sensor data for potential failures,monitor,0.171369,1,1,1,0,1,0,0,2468.1,71,79,0
2634,0,,normal_baseline,A,6,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.171369,1,1,1,0,1,0,0,2455.0,83,79,0
2634,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor data,monitor,0.171369,1,1,1,0,1,0,0,2509.5,74,79,0
2634,0,,normal_baseline,A,8,1,Check for low water pressure in the distribution network,monitor,0.171369,1,1,1,0,1,0,0,2404.9,55,79,0
2634,0,,normal_baseline,A,9,1,Monitor and adjust water pressure in the distribution network based on sensor data,monitor,0.171369,1,1,1,0,1,0,0,2430.4,71,79,0
1843,0,,normal_baseline,A,0,1,Monitor the water pressure in the distribution lines,monitor,0.144482,1,1,1,0,1,0,0,2359.6,51,79,0
1843,0,,normal_baseline,A,1,0,,unclear,0.144482,1,1,1,0,0,0,0,2379.4,48,79,0
1843,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.144482,1,1,1,0,1,0,0,2372.8,42,79,0
1843,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor data,monitor,0.144482,1,1,1,0,1,0,0,2400.9,47,79,0
1843,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.144482,1,1,1,0,1,0,0,2380.7,45,79,0
1843,0,,normal_baseline,A,5,1,Monitor sensor data for potential failures or anomalies,monitor,0.144482,1,1,1,0,1,0,0,2485.4,60,79,0
1843,0,,normal_baseline,A,6,1,Monitor sensor data for leaks and ensure compliance with water quality standards.,monitor,0.144482,1,1,1,0,1,0,0,2447.5,76,79,0
1843,0,,normal_baseline,A,7,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.144482,1,1,1,0,1,0,0,2362.2,50,79,0
1843,0,,normal_baseline,A,8,1,Monitor and adjust flow rates based on sensor data,monitor,0.144482,1,1,1,0,1,0,0,2322.3,42,79,0
1843,0,,normal_baseline,A,9,1,Monitor sensor data for potential failures or anomalies,monitor,0.144482,1,1,1,0,1,0,0,2401.6,46,79,0
3259,0,,normal_baseline,A,0,0,,unclear,0.148647,1,1,1,0,0,0,0,2497.5,77,79,0
3259,0,,normal_baseline,A,1,1,Monitor the water pressure in the distribution lines using real-time sensors.,monitor,0.148647,1,1,1,0,1,0,0,2491.3,86,79,0
3259,0,,normal_baseline,A,2,1,Monitor sensor data for leaks and pressure changes,monitor,0.148647,1,1,1,0,1,0,0,2476.5,75,79,0
3259,0,,normal_baseline,A,3,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.148647,1,1,1,0,1,0,0,2469.8,87,79,0
3259,0,,normal_baseline,A,4,1,Monitor the water pressure in the distribution lines,monitor,0.148647,1,1,1,0,1,0,0,2332.6,49,79,0
3259,0,,normal_baseline,A,5,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.148647,1,1,1,0,1,0,0,2335.4,48,79,0
3259,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.148647,1,1,1,0,1,0,0,2393.9,52,79,0
3259,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor readings,monitor,0.148647,1,1,1,0,1,0,0,2387.6,46,79,0
3259,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.148647,1,1,1,0,1,0,0,2374.1,44,79,0
3259,0,,normal_baseline,A,9,1,Monitor sensor data for leaks and pressure changes,monitor,0.148647,1,1,1,0,1,0,0,2496.9,66,79,0
1638,0,,normal_baseline,A,0,1,Monitor and adjust water flow based on sensor data,monitor,0.124536,1,1,1,0,1,0,0,2316.7,42,79,0
1638,0,,normal_baseline,A,1,1,Monitor sensor data for leaks and pressure changes,monitor,0.124536,1,1,1,0,1,0,0,2431.3,56,79,0
1638,0,,normal_baseline,A,2,0,,unclear,0.124536,1,1,1,0,0,0,0,2486.1,83,79,0
1638,0,,normal_baseline,A,3,0,,unclear,0.124536,1,1,1,0,0,0,0,2370.7,49,79,0
1638,0,,normal_baseline,A,4,1,Monitor and adjust water flow based on sensor data,monitor,0.124536,1,1,1,0,1,0,0,2400.6,66,79,0
1638,0,,normal_baseline,A,5,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.124536,1,1,1,0,1,0,0,2473.7,64,79,0
1638,0,,normal_baseline,A,6,1,Monitor sensor data for potential failures,monitor,0.124536,1,1,1,0,1,0,0,2372.4,29,79,0
1638,0,,normal_baseline,A,7,1,Monitor and adjust pressure in the distribution network based on real-time sensor data,monitor,0.124536,1,1,1,0,1,0,0,2522.0,64,79,0
1638,0,,normal_baseline,A,8,0,,unclear,0.124536,1,1,1,0,0,0,0,2392.7,55,79,0
1638,0,,normal_baseline,A,9,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.124536,1,1,1,0,1,0,0,2509.1,89,79,0
145,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.161274,1,1,1,0,1,0,0,2438.0,48,79,0
145,0,,normal_baseline,A,1,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.161274,1,1,1,0,1,0,0,2567.7,94,79,0
145,0,,normal_baseline,A,2,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.161274,1,1,1,0,1,0,0,2384.5,48,79,0
145,0,,normal_baseline,A,3,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.161274,1,1,1,0,1,0,0,2489.9,60,79,0
145,0,,normal_baseline,A,4,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.161274,1,1,1,0,1,0,0,2348.0,41,79,0
145,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor data,monitor,0.161274,1,1,1,0,1,0,0,2414.1,48,79,0
145,0,,normal_baseline,A,6,1,Monitor and adjust water flow based on sensor data,monitor,0.161274,1,1,1,0,1,0,0,2393.2,50,79,0
145,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor readings,monitor,0.161274,1,1,1,0,1,0,0,2410.2,49,79,0
145,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.161274,1,1,1,0,1,0,0,2396.1,52,79,0
145,0,,normal_baseline,A,9,1,Monitor and adjust water flow based on sensor readings,monitor,0.161274,1,1,1,0,1,0,0,2458.7,72,79,0
4010,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.162699,1,1,1,0,1,0,0,2309.2,45,79,0
4010,0,,normal_baseline,A,1,1,Monitor and adjust the water pressure in the distribution network based on sensor readings,monitor,0.162699,1,1,1,0,1,0,0,2477.3,70,79,0
4010,0,,normal_baseline,A,2,0,,unclear,0.162699,1,1,1,0,0,0,0,2338.3,49,79,0
4010,0,,normal_baseline,A,3,1,Monitor sensor data for leaks and pressure changes,monitor,0.162699,1,1,1,0,1,0,0,2457.8,60,79,0
4010,0,,normal_baseline,A,4,0,,unclear,0.162699,1,1,1,0,0,0,0,2455.2,81,79,0
4010,0,,normal_baseline,A,5,1,Check for system failures and prioritize critical components,monitor,0.162699,1,1,1,0,1,0,0,2264.1,29,79,0
4010,0,,normal_baseline,A,6,1,Monitor and adjust the water flow distribution system based on real-time sensor data.,monitor,0.162699,1,1,1,0,1,0,0,2474.7,55,79,0
4010,0,,normal_baseline,A,7,0,,unclear,0.162699,1,1,1,0,0,0,0,13582.4,4096,79,0
4010,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.162699,1,1,1,0,1,0,0,2521.3,50,79,0
4010,0,,normal_baseline,A,9,1,Monitor the water pressure in the distribution lines,monitor,0.162699,1,1,1,0,1,0,0,2420.7,52,79,0
3228,0,,normal_baseline,A,0,0,,unclear,0.120538,1,1,1,0,0,0,0,2422.4,57,79,0
3228,0,,normal_baseline,A,1,0,,unclear,0.120538,1,1,1,0,0,0,0,2401.4,56,79,0
3228,0,,normal_baseline,A,2,1,Monitor the water pressure in the distribution system,monitor,0.120538,1,1,1,0,1,0,0,2388.8,54,79,0
3228,0,,normal_baseline,A,3,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.120538,1,1,1,0,1,0,0,2391.6,45,79,0
3228,0,,normal_baseline,A,4,0,,unclear,0.120538,1,1,1,0,0,0,0,2493.9,77,79,0
3228,0,,normal_baseline,A,5,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.120538,1,1,1,0,1,0,0,2403.3,72,79,0
3228,0,,normal_baseline,A,6,1,Monitor system temperature and pressure sensors,monitor,0.120538,1,1,1,0,1,0,0,2281.4,35,79,0
3228,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.120538,1,1,1,0,1,0,0,2420.9,48,79,0
3228,0,,normal_baseline,A,8,1,Monitor and adjust the flow rate of the water distribution network based on real-time sensor data.,monitor,0.120538,1,1,1,0,1,0,0,2520.5,84,79,0
3228,0,,normal_baseline,A,9,1,Monitor sensor status and trigger maintenance alert if critical conditions are detected.,safety,0.120538,1,1,1,0,0,1,0,2406.0,60,79,0
2580,0,,normal_baseline,A,0,1,Monitor and adjust water pressure in the distribution network based on sensor readings,monitor,0.161905,1,1,1,0,1,0,0,2537.5,74,79,0
2580,0,,normal_baseline,A,1,1,Monitor the water pressure in the distribution lines and identify any anomalies,monitor,0.161905,1,1,1,0,1,0,0,2358.1,53,79,0
2580,0,,normal_baseline,A,2,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.161905,1,1,1,0,1,0,0,2488.0,72,79,0
2580,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor data,monitor,0.161905,1,1,1,0,1,0,0,2329.9,47,79,0
2580,0,,normal_baseline,A,4,0,,unclear,0.161905,1,1,1,0,0,0,0,2516.7,83,79,0
2580,0,,normal_baseline,A,5,1,Monitor sensor data for potential failures or anomalies,monitor,0.161905,1,1,1,0,1,0,0,2506.2,71,79,0
2580,0,,normal_baseline,A,6,1,Check for low water pressure in the distribution lines,monitor,0.161905,1,1,1,0,1,0,0,2315.8,36,79,0
2580,0,,normal_baseline,A,7,1,Monitor sensor data for leaks and pressure anomalies,monitor,0.161905,1,1,1,0,1,0,0,2483.6,61,79,0
2580,0,,normal_baseline,A,8,1,Monitor and adjust water pressure in the distribution network based on sensor readings,monitor,0.161905,1,1,1,0,1,0,0,2403.6,62,79,0
2580,0,,normal_baseline,A,9,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.161905,1,1,1,0,1,0,0,2469.3,48,79,0
1726,0,1,onset,B,0,0,,unclear,0.163468,1,1,1,0,0,0,0,2577.5,83,182,0
1726,0,1,onset,B,1,1,Monitor and adjust water flow rates based on sensor data,monitor,0.163468,1,1,1,0,1,0,0,2631.0,116,182,0
1726,0,1,onset,B,2,0,,unclear,0.163468,1,1,1,0,0,0,0,2526.0,80,182,0
1726,0,1,onset,B,3,1,Monitor and adjust the water flow rates in the distribution network based on sensor readings,monitor,0.163468,1,1,1,0,1,0,0,2469.0,82,182,0
1726,0,1,onset,B,4,0,,unclear,0.163468,1,1,1,0,0,0,0,2951.0,235,182,0
1726,0,1,onset,B,5,1,Monitor and adjust water flow based on sensor data,monitor,0.163468,1,1,1,0,1,0,0,2823.4,177,182,0
1726,0,1,onset,B,6,1,Stop water pumping at P_J14 and P_J306,safety,0.163468,1,1,1,0,0,1,0,2642.4,122,182,0
1726,0,1,onset,B,7,1,Monitor the pressure readings and adjust the distribution system accordingly,monitor,0.163468,1,1,1,0,1,0,0,2649.9,124,182,0
1726,0,1,onset,B,8,1,Stop the water distribution system for safety checks,safety,0.163468,1,1,1,0,0,1,0,2585.4,127,182,0
1726,0,1,onset,B,9,1,Monitor the pressure readings and adjust the water distribution system accordingly,monitor,0.163468,1,1,1,0,1,0,0,2432.2,66,182,0
1727,0,1,onset,B,0,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.193190,1,1,1,0,1,0,0,2507.4,79,185,0
1727,0,1,onset,B,1,1,Monitor and adjust water flow rates based on sensor data,monitor,0.193190,1,1,1,0,1,0,0,2490.8,78,185,0
1727,0,1,onset,B,2,1,Monitor and adjust the flow rate of the water distribution network based on sensor readings,monitor,0.193190,1,1,1,0,1,0,0,2489.7,84,185,0
1727,0,1,onset,B,3,1,Monitor and adjust the water distribution system based on sensor readings,monitor,0.193190,1,1,1,0,1,0,0,2497.8,79,185,0
